status	base_mode	target_mode	base_blob	target_blob	path	local_change	default_decision
A	000000	100644	0000000000000000000000000000000000000000	7aeea3f0a7722532e61cf312e5ecb3df091423c6	internal/application/service/memory/search_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d8b89e92c001e97b34a1fe2daab1f4e70af939be	internal/application/service/memory/service.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d6981385b22d6018b824ebc76c85fec0b6cb45d8	internal/application/service/memory/service_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1ed00f1c80b50194330455cc62227c71b3ddf433	internal/application/service/memory/stubs_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	9a24c6588bb3a361229bc2397a3cf3235bc254c5	internal/application/service/memory/topic_eval_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	a5a5adcf8c09c051b50224249fe4fa5c87e1fb21	internal/application/service/memory/topic_evalset.json	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ae83d025257d9db40825502efce06c838b0b4d6c	internal/application/service/memory/topic_manager_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	70750ceb64d078305eebb301717659e54ad5d8ce	internal/application/service/memory/topic_resolve.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d1e1d6ce226ca62bcf2067d5fc74cbc785cb76c9	internal/application/service/memory/topic_resolve_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	105dacc905844e874705765524bbf37e58cbd1b2	internal/application/service/memory/vector.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	02d5f9b68b4d050347f3c2f6b8a9686adfc4216e	internal/application/service/memory/vector_test.go	no	adopt-upstream
M	100644	100644	bc6adfad4d51c46ec07d394280e391d73dd0b404	0cfbc3970b0cb77635fc5a388c73b988bdb0e78d	internal/application/service/message.go	yes:M	three-way-preserve-musuw
M	100644	100644	1439c0be98432a444ccc4fb71ebd2e32540a8eb9	555264c4deaf770b53ea2f3da9d8ac1dfe4c39fd	internal/application/service/metric/precision.go	no	adopt-upstream
M	100644	100644	d25da56c56f3c588f6860ae25316e53feae06725	f213f28c1b2cffcea1c225bd413a714bdd3a0a38	internal/application/service/model.go	yes:M	three-way-preserve-musuw
M	100644	100644	ad66d4f9363d971eb576c70ed9005d35416656a6	a41acb3280af6dd18394d6117f146813e02dc646	internal/application/service/model_delete_test.go	no	adopt-upstream
M	100644	100644	f061218658e506d042d01dc7c78408a5d5fbaf2c	dfa5fb6e68a379afbbc64a0a35a346255dcc205d	internal/application/service/ocr_sanitizer.go	no	adopt-upstream
M	100644	100644	ad9ff09065af8848a74c4976ec00cbf1787c2fd2	b6a91c9c07a9ecba1e1c32452ab03a4c1aeecd7e	internal/application/service/ocr_sanitizer_test.go	no	adopt-upstream
M	100644	100644	0ca702e3533ae79a361ee18c0f0c6582f57104a9	14a74f7c315a34cd327dbccef5e2146250987f19	internal/application/service/organization.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	cb2d3db3afee729d9db54e9eb93b6cd103a23e7d	internal/application/service/parser_url_security.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	87c1efe8f0cf7a48f960d8ab35ed7debc6c97ee2	internal/application/service/parser_url_security_test.go	no	adopt-upstream
M	100644	100644	50479a9c67fbac7eaccfdc738243dcd078ad9d09	f6b257722d418a8dccc81014cf4e2a82a6cf0887	internal/application/service/resource.go	no	adopt-upstream
M	100644	100644	b870efa6163732d621d10cad0b9c50c066d611a1	1d714625ca725ed724dfeb28398bf40ab7901306	internal/application/service/resource_test.go	no	adopt-upstream
M	100644	100644	e1c3f58c11cb6dc4bf5c5d2034ae9a497ccb6752	00363eb649efc1e6c2d98a48d60ea17b97c78bb0	internal/application/service/retriever/normalizer.go	no	adopt-upstream
M	100644	100644	801bb5bbad3802e63a865fec5e878419fb544ea9	d7d07fce345cd38ccee6ba6abb12e4ced2b86ab3	internal/application/service/session.go	yes:M	three-way-preserve-musuw
M	100644	100644	aed7b305d962ccdd099241886a0ab3b674804686	fb09f4c8927f232063c85dc886a0fb5420024975	internal/application/service/session_agent_qa.go	yes:M	three-way-preserve-musuw
M	100644	100644	5ebb320afc0c2fe0caf22e30725ddfc59b674dcd	82d078964431de40286f9149b8832d48cb24563b	internal/application/service/session_agent_qa_scope_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2fb1e21c6e64771c89dc4743c6c264d036fa73d6	internal/application/service/session_attachment_staging.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	18706b7619c92cd9d4afcc27a608564c330a86c0	internal/application/service/session_attachment_staging_test.go	no	adopt-upstream
M	100644	100644	938f1048fc90760c6daf48c00fa4fb9ac2c80658	bf0233b23c7b017d9a9c736b6c7de08fb6bedd14	internal/application/service/session_knowledge_qa.go	yes:M	three-way-preserve-musuw
M	100644	100644	7f73fdc24e5c89ad801b9da0c9b320893969ce19	4519d3e02e7e934f44cab9161be73d010bdf94dd	internal/application/service/session_knowledge_qa_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	ee8897cf960d4dc7abc38a1c8a26b87f2e715cd2	bda57183069bbd0b2c046beb386c8d9aa2a53509	internal/application/service/session_model_requirement_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	df3e9a1351c23d9224e0b1c7456f537c697fd14b	8bd82fc695f1ab4b75c33abcd9e9b7d7cb7ae2b9	internal/application/service/session_qa_helpers.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	1b6091ce310045f524cc04eaf35bd642ab35b2ec	internal/application/service/session_sandbox_entry_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	86ee210ceb6d617156813d73a73e767986336a6e	internal/application/service/session_sandbox_gating_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	0d3cb5b961e8d1f42c2d377c824eda7544e49530	internal/application/service/session_sandbox_pin.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ca5d809d8a18cbf5d51ead545a7eca0251da22f4	internal/application/service/session_sandbox_pin_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	62f5ef1e9f4ff09ffcd5fad4ce25e16e3cfca3a5	internal/application/service/session_sandbox_turn_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	45d57ed8a24d8ab1faf621769855cd123c044291	internal/application/service/session_title_test.go	no	adopt-upstream
M	100644	100644	d2e938df9b332c89395fab3e9dbf1bbc6475a9c0	04cb2096e4fb6d65a0543c0efabf3326264acda3	internal/application/service/session_user_scope_test.go	no	adopt-upstream
M	100644	100644	111faef64903292454becc7c169f550af1c31032	4ee25469651cfaef80ba91f75173cc9bdfb210f0	internal/application/service/slug_fuzzy_test.go	no	adopt-upstream
M	100644	100644	0676cf52e1fe3b7d876236634df6c707ac4a38db	6f1831f46b8bd0ef984387b146954f676cc956a2	internal/application/service/storagebackend.go	no	adopt-upstream
M	100644	100644	dbf669edb63288e595dc06a1f0deebf902351625	0e3e91d638b86cf52f42711ebda6f297341d4f8e	internal/application/service/storagebackend_test.go	no	adopt-upstream
M	100644	100644	fa3c586e8f6bd94e51b332b1474d768b60177c4d	c40696a68c01977f3b183dff1e07887b6657b7ab	internal/application/service/system_setting.go	yes:M	three-way-preserve-musuw
M	100644	100644	ad1062ae566e85174ae396bd4a254565b7b85bde	12786e6a968556c5b791ca6a6fa46ed728a0d57b	internal/application/service/temporary_document.go	no	adopt-upstream
M	100644	100644	f6a187e6ea0ac1a3cd56c45a345c751c50ee78dd	09a5243da7ba3e4a01a33a5c60f8f547a57f9a32	internal/application/service/tenant_api_key.go	no	adopt-upstream
M	100644	100644	7c192f77ef88a4d8c7852017f50a0dc6ca6abadd	ba9f56f93466f40b63167e00baf68b0e518ad965	internal/application/service/tenant_api_key_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	cc3c11e8b7b7b649341441f4f4f7613d5374b0e2	48d73df9d84a6e0c0b04bce52be5aba87ded22c8	internal/application/service/tenant_invitation.go	no	adopt-upstream
M	100644	100644	1a0b3c2aa278f88469b673d3ba7d218f8c658900	f8b16f2979a9b3d23021194f00daa68ed4958a96	internal/application/service/tenant_invitation_test.go	no	adopt-upstream
M	100644	100644	06e610a75949e950a8f97f2fcaaea2ec8ea9ecf9	120da47ca41573d654b5c314e3a7e5893afe6eee	internal/application/service/tenant_member.go	no	adopt-upstream
M	100644	100644	9dc0807e8ba466c629535c4bfe142e823f8ecb8c	ae7643635a0bcb2708ae8e82480aa5f077700b1e	internal/application/service/tenant_member_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	db953584df5684c572471cae03dbbc50fbd18d62	internal/application/service/tenant_sandbox_config.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	96be778e66cae098d9af48c1ee4448c19cc7e42f	internal/application/service/tenant_sandbox_config_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	67939a10e39772412e7d73bee09f112d5b2cafb4	internal/application/service/tenant_sandbox_resolve.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	3aea6f7ba8e3dc2f2c5fd78458562829de16f850	internal/application/service/tenant_skill_admin.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	06b131eb9dc5c18e1fb45d690fb085135cd53335	internal/application/service/tenant_skill_admin_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	65911e8070f3f77266e7b5fa9c7a05929d2521f8	internal/application/service/tenant_skill_bundle.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ed5aeefbe549815fbf010bbb1e466e5de7b396ea	internal/application/service/tenant_skill_bundle_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ef9762b7b8d25414e2c36c0d473abbc4f9c61fd2	internal/application/service/tenant_skill_catalog.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	8afaaa02b434d85544324f209f4b63db5799c796	internal/application/service/tenant_skill_catalog_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	6fa9f683e6ee10984739cfe8b42254cf581d8845	internal/application/service/tenant_skill_effective.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ecdba59c839a5c60365bec0b94cce9388a2d4163	internal/application/service/tenant_skill_effective_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	594d3ba63dceada9b6e57a80f78ed96db93cd17c	internal/application/service/tenant_skill_env_declare.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	8aa63d05c179a64f4ffa8c0aee280eb4c95eadec	internal/application/service/tenant_skill_env_declare_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	79fcb05e433a7be38a19091aad4522e947778018	internal/application/service/tenant_skill_files.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	32af40d21723daca37a275b9cb92f4dc2fdc4bb4	internal/application/service/tenant_skill_files_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	420685fc5646530f14bb7aa5b9ed5fbda9ab8eae	internal/application/service/tenant_skill_install.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	f5f470979ad5b0024cb5263ba20d79ba42127fbe	internal/application/service/tenant_skill_install_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	726b570850538ed87ac60f49be58bfb0a14337f7	internal/application/service/tenant_skill_progress.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e6f70f69af3bf9c535f8afcc0bd36cfa833fd52c	internal/application/service/tenant_skill_reaper.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	f69657517f21778e93a6c4a630209f8e9d5e3643	internal/application/service/tenant_skill_reaper_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	3f1856e9f9bbeecd4129c2fb775f6a5b1fbeb3f2	internal/application/service/tenant_skill_remove.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	854e70becf42863a85bd2173657308d537bcd9a2	internal/application/service/tenant_skill_remove_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	247775cc3ea972343ef52a491a6257de94386414	internal/application/service/tenant_skill_service.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e0aaa7bf0ba9e36a7c2c391dac2d9a7ae410470d	internal/application/service/tenant_skill_service_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	caca05f9dbf947d1bfa7666227439c427c4ad716	internal/application/service/tenant_skill_source.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ba4059e98134b25266495de85cd11e9e5b8f4db8	internal/application/service/tenant_skill_source_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	7d09dff33c3986d1a4e17ae655cf32468d88d8f2	internal/application/service/tenant_skill_stale_sandbox_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ed34d02ae35aa36a9259126ea9120ae13f0f03cb	internal/application/service/tenant_skill_transcript.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ddce68585c373f2f4633a9f39bf988f694e4237f	internal/application/service/tenant_skill_transcript_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1e63645ffd9669513edf5c35ce68674a23c5ae98	internal/application/service/tenant_skill_verify.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	78d6264dda85bca9b8c408b89044aa432a48614d	internal/application/service/tenant_skill_verify.py	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1bfbf26a56dde63b2e7b1f99892290b402248715	internal/application/service/tenant_skill_verify_python_test.go	no	adopt-upstream
M	100644	100644	a007d26aeffc64982b86cf9435e25f6a72ce2ca9	001730aa1223bb3d29a13d6a65607139ac644cf5	internal/application/service/user.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	a10bdbd79d79a2f62532dda692214ec5b76b2dff	internal/application/service/user_admin_create_test.go	no	adopt-upstream
M	100644	100644	87d98e3cea0c92a99139e0811154936316a2adea	70f92729e1a79d61bcba950a6616212241fc59f4	internal/application/service/user_auth_token_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	27a021f7d32a0770e978063fc3ac92419f246214	internal/application/service/user_env.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	193fb06ca953544148150135442b2e49bd5b599e	internal/application/service/user_env_resolver.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	585619c60462015fd11a3974b050171748bdfc4b	internal/application/service/user_env_resolver_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	a2e94314364f149f88f6b93f18da09e4ce604534	internal/application/service/user_env_test.go	no	adopt-upstream
M	100644	100644	87304787834a479fae757a94b889d80872e3c6be	52e8231adf32af729ef3b027ea16e9458ddc0f3d	internal/application/service/user_provisioning_test.go	no	adopt-upstream
M	100644	100644	36eadee915ce1e8ab6935e435c26acd04341c7f6	44f1caf9ff2d176778e79fcea21e1e4043c6eebf	internal/application/service/vectorstore_healthcheck.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2e23cf0049d8e94354805b178f49bec938282fa1	internal/application/service/vectorstore_healthcheck_ssrf_test.go	no	adopt-upstream
M	100644	100644	42605ee5b9feb9211556e3ac93f99dd6ad33976b	7a9fd2c1ef0fa59b438199723acdc222ac37209b	internal/application/service/vectorstore_test.go	no	adopt-upstream
M	100644	100644	2f1d3db5c2d85d24db80fd2632834158d158925e	cb472f4dd9689528ce74bc7a5245d06d43bd3ebb	internal/application/service/web_search_provider.go	no	adopt-upstream
M	100644	100644	4abbf631fe333a88d9f542f4ae8a6c1ca76a324e	14b3b8fe2dd13f129e130655f4d3a3ed728ca052	internal/application/service/web_search_provider_test.go	no	adopt-upstream
M	100644	100644	a6d6ce6edd239132dc9c3de894e05a254b847c81	0c838602f787e85117219b4ff7e33d0396186490	internal/application/service/weknoracloud.go	no	adopt-upstream
M	100644	100644	4b5d7caf8c7dfe4f19fc0da6f05505bd16cb63e5	a35428e6c62add623eea8b76cf1f3546a3e3d5a3	internal/application/service/wiki_ingest.go	yes:M	three-way-preserve-musuw
M	100644	100644	4fb7e7a9d3975c0b087ac528885c5643c771eada	cd94fee7a7d9b8ce9ff6039db8bb52dd7dd02ad9	internal/application/service/wiki_ingest_batch.go	yes:M	three-way-preserve-musuw
M	100644	100644	cf2f5fee5ae95e379cf2eb13524d2c813590621a	40282494a59eb9958bc38fa238e004fe2341b6be	internal/application/service/wiki_ingest_cite.go	no	adopt-upstream
M	100644	100644	75cbf903c61caca4f21d1302e685ca082b2a1996	899f2570ce749a2e4283098302d7f69370e683bc	internal/application/service/wiki_ingest_dedup.go	no	adopt-upstream
M	100644	100644	6261044d40d1e034b81ec7eb8e0a0eeff68532fa	fdbe4c54ef8ba360bb6a189d5848c3f8587ca26f	internal/application/service/wiki_ingest_dedup_test.go	no	adopt-upstream
M	100644	100644	21465dc3b60953335f40b72e0f6ee9f1b0eef143	25e785a8d74cf94d9ad75749ab5e0a5c26119410	internal/application/service/wiki_ingest_taxonomy_test.go	no	adopt-upstream
M	100644	100644	71712e7ad1fe04fe9604a3a54e0688b0468a85a0	091927df9ccf9f1f8e6cff872c68b57b9fc24c89	internal/application/service/wiki_ingest_test.go	no	adopt-upstream
M	100644	100644	49812d1a0c62115237a0a0e013c897e00398ee82	8dfc502acd7257631513da91d50e80f2d7e770d4	internal/application/service/wiki_page.go	no	adopt-upstream
M	100644	100644	7ffa8819d6a4ac71c3b379fbe1105a0dbca4cbc5	af353c0176358e797ba39900d0e2ebafd55247c3	internal/application/service/wiki_page_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	18bb4b1f41c8704acac849e051434208de9250bf	internal/common/redislock/token_lock.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	50c47b3908d219843b93a9c469d70fcb05ebbffb	internal/common/redislock/token_lock_test.go	no	adopt-upstream
M	100644	100644	783354ff98328b64167ded90310194ef1e4e79eb	93db4158cf74c6a7b688734987a383fe1f00667a	internal/common/tools.go	no	adopt-upstream
M	100644	100644	6b75caf47d7faa33a5cd09142eb52e55c12cafd2	53ec83d8b6805582777b90b724351196e39c28b3	internal/common/tools_test.go	no	adopt-upstream
M	100644	100644	170c78badff5bc47230bc24ef5e3dd234341b814	fcf6d066238b734e1a7b7b865da439e05295edef	internal/config/auth_legacy_env_test.go	no	adopt-upstream
M	100644	100644	769d9fd03b88a3bc9c46ea1158ea6dfbd83db974	2408a8dcf0c5c521de448555127de32fc4ebed6e	internal/config/config.go	no	adopt-upstream
M	100644	100644	a5fe47f9f55c75b15d8f998c4ad449166d617903	19230a14a28f6c586d991628ef44eeac93c32404	internal/container/container.go	yes:M	three-way-preserve-musuw
M	100644	100644	1567a8b7dac96ee9c527adeaf8b41235e454ecdf	c37f757d5b4e0e76df05b8e6b1e1ad0b8e1d3649	internal/container/engine_factory.go	no	adopt-upstream
M	100644	100644	bd61c4186c15bbb871b70393b602151b4e045de7	6114df4a5070263bd04cf68cdca919c3e8dc46c4	internal/container/engine_factory_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d1e203d101c7e64a72d2bdeffd00089e673ace50	internal/container/sandbox.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	abbaecb407f5fb52a39e535ca18a37e17bb35ab1	internal/container/sandbox_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	69173a501b23417d3b6e2bed7b710fa2d78d840f	internal/container/ssrf_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	dcaa83e6215c47d679901e491bbba1eb1a573050	internal/database/migration_sqlite_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e38a2bc7080f4b10824f49286803cd703162cdcc	internal/database/migration_sqlite_versioned_schema_test.go	no	adopt-upstream
M	100644	100644	bce382eb416a0a099fa88e7eba65cf0b986581ec	c7c51baab45ce17262d198c7ee1ed02cc6390322	internal/datasource/connector.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	710d51f894fbd5130452073328467133461a0d2a	internal/datasource/connector/gitlab/client.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	3654bbdd158ae87042ad876293eaa086500c14cd	internal/datasource/connector/gitlab/client_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	ec512e7199d2e84f316e2bca4486c241edd5c498	internal/datasource/connector/gitlab/connector.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4b018ecb08aa3aadf87addfcc17c356bd78252c3	internal/datasource/connector/gitlab/types.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	449613ca08c3b16c39e1afbc6e75b502360097f5	internal/datasource/connector/gitlab/types_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	743dadf0458f41f839797c30a5abf528c252450b	internal/datasource/connector/ima/client.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	89c305a19c99b53d25d411a87fedc0c2fade4e19	internal/datasource/connector/ima/connector.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d1a447e786714c534d40cc946ccd90a77b433a89	internal/datasource/connector/ima/connector_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	f0026c62e5669cbc2070c0b5b6d73f64ad45b6e7	internal/datasource/connector/ima/fake_ima_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	48569f2e38f36441d3e18f9d7b51b371ec62b707	internal/datasource/connector/ima/types.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	d7859c04c74707b624942be38c62b70e4148c007	internal/datasource/connector/ima/types_test.go	no	adopt-upstream
M	100644	100644	6341f6d86d1ed4bde7f6f302af9eeffa2909cc5e	d5d07171e1af2ce3ea3a8cae56546e5294cfafc1	internal/datasource/connector/notion/client.go	no	adopt-upstream
M	100644	100644	b74d50d373caf052790543bd639fe503260764bc	8280fed8febd4d0827a2cb612a1b1a2cb63f3391	internal/datasource/connector/notion/types.go	no	adopt-upstream
M	100644	100644	670d0c88c0af9441a7b38f01d0e6d78e7be21ca4	35118e97152ce6d1147f326ad9be0bf651aba560	internal/datasource/connector/yuque/connector_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	373f12723acd947f10e022a7c629ba88e4ee85ea	e32d98d79e5d10beaa49b6e60d613c6b17f31e46	internal/event/event.go	no	adopt-upstream
M	100644	100644	09353da585343cafbe23e75b54a327e59c2ed772	fa4557037a734a3479fd1818aa57bc0bbff78395	internal/event/event_data.go	no	adopt-upstream
M	100644	100644	ed2c112bae6fb0b31307dba958c815800afaa624	0384fcb38c8f07dc44b4d18db45a8c53eeb3d907	internal/handler/auth.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	137696b13e49bea4a3d36d8e15d07a2e5c5980eb	internal/handler/auth_change_password_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	1b7b2335f648843297db736e916c86ac8bc74d8b	internal/handler/auth_oidc_start_test.go	no	adopt-upstream
M	100644	100644	7218388da024facefa548011cc1eecc92d00798d	c205dc29a769e5e5055a53477c7e6c8681ae771a	internal/handler/custom_agent.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	982fd02a6b44c3a68156297620ae96054025c98c	internal/handler/custom_agent_sandbox_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	e6d88588432b8fc04995b7deb336bfaf8f2d5906	internal/handler/deployment_capabilities.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	2b4ff8ecff72b3ffa00bc715912664eb26f5a2fb	internal/handler/deployment_capabilities_test.go	no	adopt-upstream
M	100644	100644	a2f00749f6fa854b2ce53f11491614af12c38bc4	3afe35f32442742c2320b4b25cb5639f49b342a9	internal/handler/dto/auth.go	no	adopt-upstream
M	100644	100644	2e7f6644c672b0d5e2519c089790858fb26fbbd6	a3e4f52066ac5ab601169b494fd1ba022550081e	internal/handler/dto/datasource.go	no	adopt-upstream
M	100644	100644	23a90b7257331d020d8a1313d9d7146e09568b6f	881719f80583b69b95a0b7346a4049db326bbf4a	internal/handler/dto/tenant.go	no	adopt-upstream
M	100644	100644	cb30419aa8a67d4ef2b4df645937af7e468b8224	17fcf7feea206b2cca5d9c26b22f8a83d2ae8faf	internal/handler/dto/web_search_provider.go	no	adopt-upstream
M	100644	100644	b93b5b397864ca5330dde82dd50b54eea2f592d6	df5e1040a94b22527a7a00cfbf097b6993334fce	internal/handler/embed_channel_exchange_test.go	no	adopt-upstream
M	100644	100644	24330a88a6183393ff65e2f5253e7c279f0954ec	4613381392aee678f6c424ef1c287003ed3cb752	internal/handler/embed_resource_urls_test.go	no	adopt-upstream
M	100644	100644	f3151c46ef30590b96a6c51f60b3f00f89c72b26	c553e2e1e333c74aa7d64298c924b36dded9ef8a	internal/handler/embed_session_test.go	no	adopt-upstream
M	100644	100644	64268fa52b29accb7a6e9f4e0c296677909d94eb	2453efde41ddc35078415d66b62cebb0a2b3db08	internal/handler/im.go	no	adopt-upstream
M	100644	100644	8bf2fe5aa2c83f9ed99ea2128de8edf8abcc783a	7e4e4e8c0d4a00ab275919947895127b63a36bbb	internal/handler/knowledge.go	yes:M	three-way-preserve-musuw
M	100644	100644	387f59be06f66120b6c7bb36cd720229d7a16ae7	f531b8f3ec994dbd7c0903306b431c285e4d542e	internal/handler/knowledgebase.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	513110dc86cae6ec9612d19521d20344d951c206	internal/handler/knowledgebase_hybrid_search_resource_urls_test.go	no	adopt-upstream
M	100644	100644	e1d6e28a7e813442a0e8f52c7d855625b06cb620	4ded29b65d6528a1642264b04039c4f79a3a9c3f	internal/handler/knowledgebase_hybrid_search_test.go	no	adopt-upstream
M	100644	100644	eb6f7a2812a6c33353e107eb265d55a6b3e82cb7	9e8a7caa224145da2968326efe87e34e9a3db2dd	internal/handler/knowledgebase_not_found_test.go	no	adopt-upstream
M	100644	100644	d574b7447972a5872658f89564b0eb0a423574bc	3e470db6b63c1deb5559fbebe0966bea2f3f07b2	internal/handler/list_pagination.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	4d0ffefacbc984ac63350a4de1c35054a7b0a732	internal/handler/list_pagination_test.go	no	adopt-upstream
M	100644	100644	9d3255f4b51188943a56d59282fdd6f2164936a5	a27b37098c90904519469af954d74c0005b71e2b	internal/handler/mcp_service.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	b2a36ae5f06f6eb2c3190fe0be777c52816cae36	internal/handler/me_env_var.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	68259bcc2fd25205a9e2826ce6aed6f404074dc1	internal/handler/me_env_var_test.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	47b32eb7b8ecb9fc7cab593f0f417b9508b2cf00	internal/handler/memory.go	no	adopt-upstream
M	100644	100644	1b82aa348cd088b5bc51b4152bd56f2e2213e4ef	a018be6d86b21ee89f8d3c8a6ae468bb6ab0d0c5	internal/handler/organization.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	6158b84ba27085a78e94eec5f938fd0d4dcd3692	internal/handler/sandbox_check.go	no	adopt-upstream
A	000000	100644	0000000000000000000000000000000000000000	5c2b5227a0e81834f53ab033a80dc4520d17b8e0	internal/handler/sandbox_check_test.go	no	adopt-upstream
